onset	duration	stimulus
1014.76	0.18	and
1014.94	0.25	Neil
1015.19	0.71	Armstrong
1016.08	0.42	lived
1016.55	0.11	you
1016.66	0.12	know
1016.78	0.42	relatively
1017.2	0.58	nearby
1018.37	0.16	And
1018.53	0.14	all
1018.68	0.11	my
1018.79	0.34	neighbors
1019.13	0.11	who
1019.24	0.23	weren't
1019.5	0.77	astronauts
1020.45	0.24	were
1020.69	0.28	either
1020.97	0.48	scientists
1021.45	0.05	or
1021.5	0.59	engineers
1022.09	0.34	usually
1022.44	0.16	for
1022.6	0.47	NASA
1023.1	0.18	or
1023.28	0.14	a
1023.48	0.28	prime
1023.76	0.64	contractor
1024.68	0.38	involved
1025.06	0.09	in
1025.15	0.2	putting
1025.35	0.14	people
1025.49	0.02	in
1025.55	0.08	the
1025.63	0.54	space
1027.71	0.03	And
1027.91	0.39	so
1028.77	0.21	when
1028.98	0.06	I
1029.04	0.17	was
1029.22	0.32	told
1029.54	0.1	that
1029.64	0.06	I
1029.7	0.17	was
1029.87	0.13	no
1030.0	0.27	longer
1030.29	0.69	eligible
1031.46	0.24	that
1031.7	0.15	was
1031.85	0.22	like
1032.07	0.27	being
1032.34	0.35	told
1032.69	0.14	that
1032.84	0.26	you
1033.1	0.13	are
1033.23	0.3	no
1033.53	0.46	longer
1033.99	0.75	welcome
1034.88	0.18	in
1035.06	0.11	the
1035.17	0.6	club
1035.89	0.19	that
1036.08	0.15	your
1036.24	0.65	father
1037.02	0.19	your
1037.21	0.6	neighbors
1037.86	0.13	and
1037.99	0.17	all
1038.16	0.14	your
1038.3	0.66	friends
1039.15	0.12	are
1039.27	0.02	a
1039.29	0.27	member
1039.56	0.34	of
1040.66	0.28	And
1040.94	0.16	while
1041.1	0.35	before
1041.45	0.33	that
1041.84	0.4	moment
1042.26	0.09	I
1042.35	0.24	probably
1042.59	0.09	would
1042.68	0.12	have
1042.8	0.25	never
1043.05	0.21	said
1043.27	0.07	you
1043.34	0.08	know
1043.42	0.13	when
1043.55	0.09	I
1043.67	0.16	grew
1043.83	0.2	up
1044.03	0.04	I
1044.07	0.14	want
1044.21	0.03	to
1044.24	0.08	be
1044.32	0.09	an
1044.42	0.51	astronaut
1045.09	0.38	because
1045.5	0.13	I
1045.63	0.18	just
1045.81	0.55	assumed
1046.58	0.45	everybody
1047.03	0.14	went
1047.29	0.42	space
1047.74	0.16	because
1047.9	0.29	everybody
1048.19	0.06	I
1048.25	0.31	knew
1048.64	0.42	did
1049.06	0.12	go
1049.18	0.09	to
1049.27	0.48	space
1051.15	0.28	But
1051.43	0.76	suddenly
1052.37	0.16	I
1052.82	0.12	you
1052.94	0.2	know
1053.14	0.14	I
1053.3	0.2	said
1053.5	0.23	look
1054.33	0.33	you
1054.66	0.1	know
1054.76	0.13	if
1054.89	0.06	I
1054.95	0.27	can't
1055.22	0.19	go
1055.41	0.23	that's
1055.86	0.27	clearly
1056.13	0.54	disappointing
1056.67	0.06	I
1056.73	0.31	was
1057.44	0.51	angry
1057.95	0.25	and
1058.22	0.08	you
1058.3	0.08	know
1058.38	0.09	as
1058.47	0.4	depressed
1058.87	0.12	as
1058.99	0.07	a
1059.1	0.6	13
1059.73	0.15	can
1059.88	0.35	get
1060.46	0.13	you
1060.59	0.16	know
1060.75	0.13	which
1060.88	0.18	isn't
1061.06	0.16	that
1061.22	0.38	depressed
1061.6	0.28	really
1062.36	0.37	But
1063.63	0.09	within
1063.89	0.05	a
1063.94	0.24	couple
1064.18	0.07	of
1064.25	0.35	days
1065.03	0.07	I
1065.1	0.42	resolved
1065.52	0.4	myself
1065.92	0.08	to
1066.0	0.09	the
1066.09	0.34	following
1066.43	0.26	thought
1066.69	0.06	I
1066.75	0.16	said
1066.91	0.08	you
1066.99	0.15	know
1067.14	0.13	if
1067.27	0.14	I'm
1067.41	0.22	not
1067.63	0.67	welcome
1068.67	0.17	in
1068.84	0.08	the
1068.92	0.37	community
1069.29	0.14	of
1069.43	0.34	NASA
1069.77	0.74	astronauts
1070.61	0.11	you
1070.72	0.08	know
1070.8	0.2	who
1071.0	0.11	are
1071.11	0.47	they
1071.61	0.13	to
1071.74	0.12	be
1071.86	0.1	the
1071.96	0.71	gatekeepers
1072.69	0.15	to
1072.84	0.6	space
1074.03	0.19	If
1074.22	0.07	I
1074.29	0.24	can't
1074.53	0.12	go
1074.65	0.11	as
1074.76	0.11	an
1074.88	0.61	astronaut
1075.52	0.18	I'm
1075.7	0.11	just
1075.81	0.06	going
1075.87	0.02	to
1075.9	0.17	have
1076.07	0.13	to
1076.2	0.35	bring
1076.55	0.25	into
1076.8	0.89	existence
1078.08	0.14	a
1078.24	0.49	civilian
1078.73	0.01	spaceflight
1079.61	0.67	capability
1083.59	0.15	And
1083.74	0.09	at
1083.83	0.02	the
1083.85	0.16	age
1084.01	0.15	of
1084.17	0.87	13
1085.38	0.15	that
1085.53	0.08	of
1085.61	0.21	course
1085.82	0.27	doesn't
1086.09	0.52	sound
1086.62	0.46	nearly
1087.08	0.22	as
1087.33	0.88	impossible
1088.23	0.2	as
1088.43	0.14	I'm
1088.57	0.27	sure
1088.84	0.45	you
1089.48	0.43	understand
1089.91	0.08	that
1089.99	0.11	it
1090.13	0.29	really
1090.44	0.26	proved
1090.71	0.1	to
1090.82	0.41	be
1092.24	0.27	But
1092.53	0.15	of
1092.68	0.22	course
1092.9	0.21	also
1093.11	0.1	the
1093.21	0.07	age
1093.28	0.02	of
1093.3	0.5	13
1093.8	0.14	not
1093.94	0.14	really
1094.08	0.3	prepared
1094.38	0.05	to
1094.43	0.25	begin
1094.68	0.55	pursuing
1095.23	0.09	it
1095.32	0.15	with
1095.48	0.27	vigor
1095.77	0.12	So
1096.12	0.12	you
1096.24	0.16	know
1096.8	0.21	even
1097.01	0.12	though
1097.13	0.12	that
1097.25	0.14	was
1097.39	0.43	became
1097.82	0.13	my
1097.95	0.24	goal
1098.19	0.12	in
1098.31	0.32	life
1098.63	0.22	I
1098.86	0.32	did
1099.21	0.37	more
1099.58	0.34	normal
1099.92	0.24	things
1100.16	0.11	that
1100.27	0.07	a
1100.34	0.38	teenager
1100.72	0.13	would
1100.85	0.34	do
1101.74	0.18	But
1101.92	0.1	in
1102.02	0.15	my
1102.17	0.58	neighborhood
1102.83	0.39	normal
1103.22	0.19	was
1103.41	0.25	still
1103.66	0.03	a
1103.69	0.21	little
1103.9	0.47	different
1104.42	0.15	For
1104.57	0.58	example
1105.75	0.12	you
1105.87	0.07	know
1105.94	0.15	my
1106.09	0.35	father
1106.44	0.12	when
1106.56	0.09	he
1106.65	0.14	would
1106.79	0.18	come
1106.97	0.27	home
1107.24	0.36	from
1107.6	0.24	work
1107.84	0.12	at
1107.96	0.35	NASA
1108.32	0.13	he
1108.45	0.2	would
1108.66	0.2	go
1108.86	0.16	into
1109.02	0.1	his
1109.12	0.38	study
1109.5	0.32	until
1109.82	0.02	the
1109.84	0.24	late
1110.08	0.33	night
1110.84	0.15	And
1110.99	0.07	when
1111.06	0.09	he
1111.15	0.16	did
1111.31	0.71	emerge
1112.05	0.18	in
1112.23	0.11	the
1112.34	0.55	evenings
1113.18	0.16	he
1113.34	0.43	usually
1113.77	0.23	brought
1114.0	0.16	out
1114.16	0.15	with
1114.31	0.1	him
1114.41	0.15	into
1114.56	0.08	the
1114.64	0.31	living
1114.95	0.31	room
1115.45	0.24	some
1115.69	0.2	of
1115.89	0.27	the
1116.23	0.47	techno
1116.7	0.53	toys
1117.23	0.03	or
1117.26	0.65	experiments
1117.91	0.09	he
1118.0	0.13	was
1118.13	0.28	working
1118.41	0.2	on
1118.63	0.15	for
1118.78	0.01	spaceflight
1119.69	0.1	which
1119.96	0.08	were
1120.04	0.48	usually
1120.55	0.54	things
1121.64	0.24	that
1121.88	0.15	while
1122.03	0.09	they
1122.12	0.21	seemed
1122.33	0.24	normal
1122.57	0.1	to
1122.67	0.28	me
1122.95	0.52	were
1123.55	0.36	science
1123.91	0.05	or
1123.96	0.62	technology
1124.58	0.15	that
1124.73	0.28	was
1125.02	0.11	you
1125.13	0.14	know
1125.27	0.61	decades
1125.88	0.22	ahead
1126.1	0.12	of
1126.22	0.15	when
1126.38	0.23	other
1126.61	0.53	people
1127.22	0.15	and
1127.37	0.22	other
1127.59	0.4	neighborhoods
1127.99	0.1	would
1128.09	0.1	ever
1128.19	0.12	get
1128.31	0.07	to
1128.38	0.18	see
1128.56	0.26	it
1131.22	0.18	For
1131.4	0.64	example
1132.26	0.23	one
1132.49	0.06	of
1132.55	0.17	the
1132.78	0.27	toys
1133.05	0.07	he
1133.12	0.17	brought
1133.29	0.18	home
1133.47	0.14	one
1133.61	0.32	time
1133.93	0.1	was
1134.03	0.23	something
1134.26	0.14	called
1134.4	0.06	a
1134.46	0.36	photo
1134.84	0.6	multiplier
1135.44	0.29	too
1135.84	0.01	A
1135.85	0.2	little
1136.42	0.13	kind
1136.55	0.11	of
1136.66	0.36	cylinder
1137.02	0.07	of
1137.09	0.52	aluminum
1138.35	0.06	that
1138.43	0.14	we
1138.57	0.16	put
1138.73	0.14	a
1139.03	0.37	camera
1139.4	0.33	lens
1139.73	0.16	on
1139.89	0.18	one
1140.07	0.29	end
1140.36	0.03	and
1140.49	0.17	a
1141.04	0.48	telescope
1141.54	0.5	ocular
1142.05	0.14	on
1142.19	0.07	the
1142.26	0.22	other
1142.48	0.33	end
1143.14	0.5	And
1143.75	0.2	you
1143.95	0.12	could
1144.07	0.18	use
1144.25	0.1	it
1144.35	0.06	to
1144.41	0.12	go
1144.53	0.11	out
1144.65	0.09	the
1144.74	0.15	middle
1144.89	0.06	of
1144.95	0.06	the
1145.01	0.34	night
1145.35	0.18	and
1145.54	0.24	hunt
1145.79	0.1	the
1145.89	0.37	cat
1146.28	0.14	in
1146.42	0.08	the
1146.5	0.51	backyard
1147.01	0.08	at
1147.09	0.42	midnight
1149.02	0.14	And
1149.16	0.09	of
1149.25	0.19	course
1149.44	0.15	this
1149.59	0.24	actually
1149.83	0.31	became
1150.14	0.08	the
1150.22	0.47	basis
1150.69	0.17	of
1150.86	0.23	what
1151.15	0.12	a
1151.27	0.53	decade
1151.8	0.34	later
1152.14	0.43	became
1152.57	0.21	night
1152.78	0.32	vision
1153.1	0.58	scopes
1154.06	0.23	But
1154.62	0.09	know
1154.82	0.12	that
1154.94	0.18	word
1155.12	0.18	didn't
1155.3	0.11	even
1155.41	0.51	exist
1156.1	0.15	when
1156.25	0.09	we
1156.34	0.13	were
1156.47	0.24	playing
1156.71	0.11	with
1156.82	0.06	it
1156.88	0.06	in
1156.94	0.1	the
1157.04	0.35	backyard
1157.39	0.06	And
1157.45	0.07	there
1157.52	0.11	was
1157.63	0.16	just
1157.79	0.11	one
1157.9	0.14	of
1158.04	0.47	many
1159.01	0.14	you
1159.15	0.14	know
1159.29	0.47	such
1159.88	0.87	experiences
1161.77	0.3	But
1162.25	0.2	when
1162.45	0.06	I
1162.51	0.19	entered
1162.7	0.2	high
1162.9	0.39	school
1163.29	0.04	I
1163.33	0.1	had
1163.43	0.53	another
1164.15	0.14	kind
1164.29	0.11	of
1164.4	0.65	pivotal
1165.25	0.37	life
1165.62	0.44	moment
1166.85	0.12	I
1166.97	0.2	had
1167.35	0.14	my
1167.49	0.32	sister
1167.81	0.1	in
1167.91	0.14	law
1168.05	0.23	gave
1168.28	0.09	me
1168.37	0.05	a
1168.42	0.42	book
1169.24	0.14	The
1169.38	0.17	Lord
1169.55	0.05	of
1169.6	0.06	the
1169.66	0.47	Rings
1171.01	0.03	And
1171.22	0.15	that
1171.37	0.31	same
1171.69	0.46	year
1172.19	0.3	a
1172.5	0.4	game
1172.9	0.24	called
1173.15	0.41	Dungeons
1173.56	0.13	and
1173.69	0.49	Dragons
1174.18	0.16	was
1174.34	0.49	published
1175.5	0.2	And
1175.7	0.14	that's
1175.84	0.28	also
1176.12	0.12	the
1176.24	0.42	first
1176.66	0.31	year
1176.97	0.21	that
1177.2	0.39	personal
1177.59	0.82	computers
1178.55	0.2	came
1178.75	0.19	into
1178.94	0.61	existence
1180.11	0.16	And
1180.27	0.05	I
1180.32	0.2	actually
1180.52	0.14	fell
1180.66	0.07	in
1180.73	0.12	love
1180.85	0.03	with
1180.89	0.3	all
1181.19	0.28	three
1181.47	0.09	of
1181.56	0.45	those
1183.94	0.61	And
1184.6	0.42	so
1185.02	0.17	in
1185.19	0.26	the
1185.49	0.39	early
1185.88	0.37	70s
1186.25	0.08	or
1186.33	0.18	mid
1186.52	0.52	70s
1187.09	0.21	I
1187.3	0.41	became
1187.71	0.09	one
1187.8	0.05	of
1187.85	0.07	the
1187.92	0.29	very
1188.21	0.36	first
1188.63	0.36	ever
1189.01	0.32	people
1189.35	0.46	ever
1190.09	0.19	to
1190.28	0.54	begin
1190.83	0.3	to
1191.13	0.41	write
1191.59	0.36	computer
1191.95	0.4	programs
1192.35	0.11	and
1192.46	0.62	games
1193.44	0.39	on
1193.86	0.27	personal
1194.13	0.59	computers
1195.44	0.5	And
1196.04	0.25	was
1196.29	0.18	funny
1196.47	0.21	about
1196.69	0.13	the
1196.82	0.31	school
1197.2	0.15	went
1197.35	0.16	to
1197.51	0.12	is
1197.63	0.11	we
1197.74	0.18	had
1197.92	0.23	one
1198.15	0.33	computer
1198.48	0.33	terminal
1198.82	0.25	back
1199.08	0.1	in
1199.18	0.09	the
1199.27	0.51	70s
1200.29	0.29	But
1200.61	0.11	there
1200.72	0.12	was
1200.84	0.15	no
1200.99	0.33	class
1201.63	0.16	it
1201.79	0.15	no
1201.94	0.31	teacher
1202.25	0.11	knew
1202.36	0.09	how
1202.45	0.07	to
1202.52	0.29	use
1202.81	0.19	it
1203.31	0.1	there
1203.41	0.08	was
1203.49	0.13	no
1203.62	0.61	curriculum
1204.23	0.23	for
1204.46	0.16	it
1204.63	0.17	But
1204.8	0.14	I
1204.95	0.21	fell
1205.16	0.08	in
1205.24	0.2	love
1205.44	0.12	with
1205.56	0.21	it
1206.04	0.21	And
1206.25	0.21	since
1206.46	0.07	I
1206.53	0.15	was
1206.68	0.12	an
1206.81	0.5	active
1207.32	0.53	student
1207.87	0.19	of
1208.06	0.53	science
1208.61	0.1	at
1208.71	0.05	the
1208.76	0.28	time
1209.04	0.06	I
1209.1	0.39	competed
1209.49	0.14	in
1209.63	0.37	science
1210.0	0.29	fairs
1210.29	0.11	and
1210.4	0.39	things
1210.79	0.07	you
1210.86	0.11	know
1210.97	0.39	throughout
1211.36	0.28	my
1211.94	0.32	tenure
1212.26	0.11	in
1212.37	0.48	school
1213.1	0.14	So
1213.44	0.55	the
1213.99	0.43	faculty
1214.42	0.29	knew
1214.71	0.11	that
1214.82	0.05	I
1214.87	0.12	was
1214.99	0.08	a
1215.07	0.26	self
1215.33	0.31	starter
1215.64	0.13	and
1215.77	0.18	could
1215.96	0.22	do
1216.18	0.38	independent
1216.57	0.47	projects
1217.05	0.03	So
1217.08	0.11	they
1217.19	0.11	let
1217.3	0.1	me
1217.4	0.12	have
1217.52	0.14	my
1217.66	0.23	own
1217.89	0.68	classroom
1219.07	0.22	no
1219.29	0.37	teacher
1219.66	0.17	no
1219.83	0.69	curriculum
1221.26	0.05	to
1221.31	0.24	turn
1221.55	0.32	in
1222.29	0.19	All
1222.48	0.06	I
1222.56	0.08	to
1222.64	0.13	do
1222.77	0.11	was
1222.88	0.16	show
1223.04	0.11	them
1223.15	0.09	what
1223.24	0.06	I
1223.3	0.2	did
1223.5	0.09	by
1223.59	0.1	the
1223.69	0.11	end
1223.8	0.1	of
1223.9	0.12	the
1224.03	0.46	semester
1224.49	0.13	which
1224.62	0.12	was
1224.74	0.23	usually
1224.97	0.16	make
1225.13	0.15	some
1225.28	0.53	games
1225.97	0.18	And
1226.15	0.07	they
1226.22	0.19	gave
1226.41	0.18	me
1226.59	0.16	a
1226.81	0.55	guaranteed
1227.4	0.35	premium
1227.77	0.16	A
1227.93	0.46	credit
1228.73	0.15	which
1228.88	0.16	was
1229.05	0.28	mighty
1229.33	0.49	convenient
1229.85	0.14	for
1229.99	0.34	me
1233.07	0.16	But
1233.23	0.04	they
1233.28	0.13	had
1233.41	0.08	to
1233.49	0.23	count
1233.72	0.09	it
1233.81	0.1	as
1233.91	0.62	something
1234.82	0.21	that
1235.04	0.17	had
1235.5	0.03	of
1235.53	0.58	classify
1236.11	0.21	this
1236.32	0.48	class
1236.8	0.12	And
1236.92	0.11	so
1237.03	0.13	for
1237.16	0.29	four
1237.45	0.85	years
1238.39	0.03	while
1239.24	0.04	I
1239.28	0.12	was
1239.4	0.32	teaching
1239.72	0.4	myself
1240.12	0.1	at
1240.22	0.05	a
1240.27	0.44	program
1240.71	0.39	games
1241.1	0.1	they
1241.2	0.28	counted
1241.48	0.07	it
1241.55	0.12	as
1241.67	0.18	my
1241.86	0.43	foreign
1242.29	0.52	language
1242.83	0.38	credit
1247.03	0.17	So
1247.2	0.05	I
1247.25	0.2	actually
1247.45	0.19	never
1247.64	0.17	took
1247.81	0.05	a
1247.86	0.24	foreign
1248.1	0.32	language
1248.42	0.11	in
1248.53	0.56	school
1249.83	0.31	And
1251.42	0.17	by
1251.59	0.11	the
1251.7	0.32	time
1252.02	0.27	my
1252.29	0.28	entered
1252.57	0.62	college
1253.63	0.31	another
1253.94	0.12	kind
1254.06	0.08	of
1254.14	0.33	interesting
1254.47	0.19	thing
1254.66	0.26	occurred
1254.92	0.02	You
1255.62	0.08	know
1255.7	0.19	which
1255.89	0.16	is
1256.05	0.06	that
1256.45	0.1	I
1256.56	0.19	don't
1256.75	0.23	forget
1257.13	0.15	up
1257.28	0.25	until
1257.53	0.19	now
1257.72	0.15	I'd
1257.87	0.24	lived
1258.11	0.2	within
1258.31	0.15	this
1258.46	0.17	little
1258.63	0.33	NASA
1258.96	0.55	enclave
1259.51	0.11	And
1259.62	0.11	when
1259.73	0.04	I
1259.77	0.14	went
1259.91	0.09	to
1260.03	0.65	school
1260.81	0.12	or
1260.93	0.16	went
1261.09	0.07	to
1261.16	0.37	college
1261.53	0.11	when
1261.74	0.09	to
1261.83	0.54	college
1262.8	0.12	I
1262.92	0.19	met
1263.11	0.2	what
1263.38	0.07	I
1263.45	0.18	used
1263.63	0.09	to
1263.72	0.28	call
1264.01	0.14	the
1264.15	0.47	Sesame
1264.62	0.31	Street
1264.93	0.44	people
1265.56	0.13	You
1265.69	0.12	know
1265.81	0.13	the
1265.94	0.46	butcher
1266.41	0.1	the
1266.51	0.46	baker
1266.98	0.12	the
1267.1	0.61	policeman
1267.71	0.1	the
1267.81	0.59	fireman
1268.56	0.24	All
1268.8	0.14	these
1268.94	0.22	things
1269.16	0.11	that
1269.27	0.05	I
1269.32	0.2	thought
1269.52	0.11	was
1269.63	0.08	a
1269.71	0.59	fantasy
1270.3	0.16	on
1270.47	0.67	television
1271.53	0.16	I
1271.69	0.23	now
1271.92	0.25	learn
1272.17	0.17	was
1272.35	0.58	actually
1272.96	0.37	real
1273.34	0.33	normal
1273.67	0.36	life
1274.03	0.04	And
1274.66	0.26	my
1274.92	0.24	little
1275.16	0.3	sheltered
1275.46	0.41	existence
1275.87	0.15	was
1276.02	0.13	what
1276.15	0.23	was
1276.42	0.68	abnormal
1280.83	0.1	And
1280.93	0.3	another
1281.25	0.1	kind
1281.35	0.09	of
1281.44	0.21	thing
1281.65	0.26	happened
1281.91	0.09	at
1282.0	0.15	that
1282.15	0.21	time
1282.36	0.21	too
1282.57	0.17	which
1282.74	0.14	was
1282.88	0.05	I
1282.93	0.22	began
1283.15	0.1	to
1283.25	0.43	publish
1283.69	0.14	my
1283.83	0.24	first
1284.07	0.24	games
1284.31	0.05	I
1284.36	0.13	wrote
1284.49	0.06	a
1284.55	0.34	series
1284.89	0.12	of
1285.01	0.28	games
1285.29	0.25	called
1285.57	0.52	Ultima
1286.55	0.15	It
1286.7	0.23	was
1287.18	0.1	one
1287.28	0.06	of
1287.34	0.06	the
1287.4	0.21	very
1287.61	0.35	first
1287.97	0.38	ever
1288.35	0.2	and
1288.55	0.45	longest
1289.0	0.39	running
1289.4	0.08	you
1289.48	0.1	know
1289.58	0.41	fantasy
1289.99	0.21	role
1290.2	0.48	playing
1290.92	0.48	series
1291.4	0.11	that
1291.51	0.57	existed
1292.63	0.2	And
1292.83	0.2	as
1293.03	0.37	my
1293.53	0.45	income
1293.98	0.25	level
1294.23	0.39	began
1294.62	0.47	to
1295.12	0.75	skyrocket
1296.31	0.35	my
1296.67	0.28	grade
1296.96	0.19	point
1297.15	0.37	average
1297.53	0.45	began
1297.98	0.12	to
1298.1	0.68	crash
1299.33	0.17	And
1299.5	0.07	I
1299.57	0.22	knew
1299.79	0.1	that
1299.89	0.06	there
1299.95	0.13	was
1300.08	0.05	a
1300.13	0.2	real
1300.34	0.52	problem
1300.86	0.18	that
1301.04	0.23	came
1301.27	0.2	up
1301.49	0.2	when
1301.69	0.1	I
1301.8	0.64	flunked
1302.51	0.22	my
1302.73	0.39	first
1303.2	0.58	programming
1303.78	0.56	class
1305.13	0.28	And
1305.41	0.37	programming
1305.78	0.09	is
1305.87	0.11	what
1305.98	0.04	I
1306.02	0.08	was
1306.1	0.25	doing
1306.37	0.21	all
1306.58	0.24	night
1306.83	0.23	every
1307.06	0.31	night
1307.52	0.1	you
1307.62	0.17	know
1307.8	0.16	by
1307.96	0.42	myself
1308.38	0.11	at
1308.49	0.3	home
1308.79	0.17	So
1308.96	0.13	I
1309.31	0.29	clearly
1309.61	0.13	knew
1309.74	0.08	the
1309.82	0.49	material
1310.31	0.15	but
1310.52	0.13	just
1310.65	0.26	wasn't
1310.91	0.31	interested
1311.22	0.04	in
1311.26	0.09	the
1311.35	0.53	class
1312.25	0.22	And
1312.47	0.15	so
1312.62	0.23	I
1313.54	0.59	contemplated
1314.14	0.44	dropping
1314.58	0.06	out
1314.64	0.15	of
1314.79	0.49	school
1315.28	0.2	And
1315.73	0.11	you
1315.84	0.1	know
1315.94	0.14	for
1316.09	0.17	me
1316.26	0.15	this
1316.46	0.07	would
1316.54	0.15	be
1316.69	0.04	a
1316.73	0.18	pretty
1316.91	0.19	tough
1317.1	0.41	decision
1317.52	0.25	because
1317.84	0.36	every
1318.22	0.31	other
1318.54	0.32	member
1318.86	0.1	of
1318.96	0.17	my
1319.14	0.75	family
1319.97	0.31	has
1320.33	0.52	advanced
1320.87	0.59	degrees
1321.46	0.16	and
1321.62	0.17	they're
1321.79	0.23	things
1322.02	0.15	like
1322.18	0.67	astronauts
1323.16	0.19	And
1323.35	0.16	here
1323.51	0.12	I
1323.63	0.37	was
1324.02	0.39	considering
1324.41	0.38	dropping
1324.79	0.06	out
1324.85	0.11	of
1324.96	0.29	school
1325.25	0.12	to
1325.37	0.14	go
1325.51	0.23	play
1325.74	0.41	games
1326.15	0.13	for
1326.28	0.05	a
1326.33	0.4	living
1327.21	0.38	which
1327.65	0.14	is
1327.79	0.11	what
1327.9	0.04	I
1327.94	0.39	did
1331.28	0.48	But
1332.04	0.13	the
1332.17	0.21	side
1332.38	0.28	effect
1332.7	0.23	that
1332.93	0.5	was
1333.9	0.33	that
1334.24	0.34	with
1334.63	0.23	the
1334.9	0.62	income
1335.52	0.09	that
1335.61	0.05	I
1335.66	0.11	was
1335.77	0.2	getting
1335.97	0.05	out
1336.02	0.07	of
1336.09	0.11	these
1336.2	0.27	games
1336.47	0.08	that
1336.55	0.32	allowed
1336.87	0.1	me
1336.97	0.18	to
1337.16	0.49	begin
1337.65	0.13	to
1337.78	0.9	pursue
1338.69	0.64	my
1339.82	0.55	passion
1340.39	0.33	of
1340.75	0.79	exploration
1342.01	0.27	And
1342.28	0.08	I
1342.36	0.22	went
1342.58	0.19	down
1342.77	0.06	to
1342.83	0.08	the
1342.91	0.18	sea
1343.09	0.31	floor
1343.41	0.05	I've
1343.46	0.12	been
1343.58	0.13	down
1343.71	0.03	to
1343.74	0.07	the
1343.82	0.63	Titanic
1344.46	0.15	been
1344.61	0.1	at
1344.71	0.04	a
1344.75	0.18	high
1344.95	0.03	end
1344.98	0.2	thermal
1345.19	0.52	events
1345.73	0.14	I've
1345.87	0.12	been
1345.99	0.09	on
1346.1	0.39	safaris
1346.49	0.07	in
1346.56	0.54	Africa
1347.1	0.24	I've
1347.37	0.17	dug
1347.54	0.12	out
1347.66	0.05	canoeed
1348.11	0.07	the
1348.18	0.72	Amazon
1349.27	0.32	I've
1349.59	0.15	been
1349.74	0.12	on
1349.86	0.39	meteorite
1350.25	0.31	hunts
1350.57	0.17	down
1350.74	0.1	in
1350.84	0.76	Antarctica
1352.0	0.13	But
1352.13	0.11	of
1352.24	0.53	course
1352.9	0.58	space
1353.51	0.2	was
1353.71	0.68	always
1354.54	0.19	the
1354.73	0.25	thing
1354.98	0.15	that
1355.13	0.08	I
1355.21	0.17	really
1355.38	0.11	had
1355.49	0.1	this
1355.6	0.33	passion
1355.93	0.17	for
1356.1	0.18	And
1356.7	0.18	I
1357.03	0.23	had
1357.3	0.34	made
1357.64	0.22	many
1357.86	0.53	investments
1358.39	0.22	down
1358.61	0.15	through
1358.76	0.12	my
1358.88	0.5	entire
1359.39	0.4	gaming
1359.79	0.35	career
1360.16	0.25	most
1360.41	0.12	of
1360.53	0.24	which
1360.77	0.21	never
1360.98	0.29	went
1361.45	0.26	very
1361.71	0.45	far
1362.28	0.28	towards
1362.56	0.08	the
1362.64	0.48	privatization
1363.12	0.08	of
1363.2	0.32	space
1363.52	0.16	But
1363.68	0.65	finally
1365.13	0.26	right
1365.39	0.31	about
1366.38	0.11	the
1366.49	0.14	end
1366.63	0.15	of
1366.79	0.12	the
1367.25	0.11	right
1367.36	0.2	about
1367.56	0.01	2000
1369.01	0.32	started
1369.33	0.07	a
1369.4	0.29	series
1369.69	0.11	of
1369.8	0.41	companies
1370.21	0.15	that
1370.45	0.33	cracked
1370.79	0.08	the
1370.87	0.2	door
1371.07	0.3	open
1373.08	0.02	The
1373.11	0.26	first
1373.37	0.1	one
1373.47	0.15	was
1373.62	0.26	called
1373.89	0.13	the
1374.03	0.23	X
1374.27	0.41	Prize
1374.69	0.11	where
1374.8	0.12	we
1374.92	0.2	paid
1375.12	0.08	a
1375.2	0.18	10
1375.38	0.3	million
1375.89	0.36	prize
1376.26	0.08	for
1376.34	0.08	the
1376.42	0.21	first
1376.63	0.23	private
1376.86	0.25	vehicle
1377.11	0.09	to
1377.2	0.32	floof
1377.61	0.29	twice
1377.91	0.13	to
1378.04	0.56	space
1378.95	0.12	We
1379.07	0.21	started
1379.28	0.05	a
1379.33	0.25	company
1379.58	0.16	called
1379.74	0.24	Zero
1379.98	0.23	G
1380.21	0.31	Corp
1380.52	0.12	that
1380.64	0.19	actually
1380.83	0.13	has
1380.96	0.09	a
1381.05	0.67	727
1381.73	0.14	we
1381.87	0.24	fly
1382.11	0.49	people
1382.6	0.15	in
1382.75	0.41	parabolic
1383.16	0.3	flights
1383.47	0.18	So
1383.69	0.12	for
1383.81	0.36	example
1384.17	0.1	all
1384.27	0.1	of
1384.37	0.2	you
1384.58	0.17	can
1384.75	0.29	go
1385.21	0.11	do
1385.32	0.2	that
1385.56	0.21	great
1385.77	0.32	fun
1386.13	0.13	by
1386.26	0.09	the
1386.35	0.22	way
1387.83	0.14	But
1387.97	0.12	we
1388.26	0.21	started
1388.47	0.03	a
1388.5	0.24	company
1388.74	0.17	called
1388.91	0.32	Space
1389.23	0.51	Adventures
1389.74	0.28	And
1390.36	0.22	with
1390.58	0.18	my
1390.76	0.38	money
1391.15	0.28	Space
1391.43	0.35	Adventures
1391.78	0.12	went
1391.9	0.11	over
1392.01	0.1	to
1392.11	0.42	Russia
1392.53	0.08	and
1392.62	0.58	negotiated
1393.2	0.04	a
1393.24	0.73	contract
1393.97	0.15	with
1394.12	0.09	the
