onset	duration	stimulus
1052.74	0.35	20
1053.09	0.11	and
1053.2	0.13	then
1053.8	0.12	25
1053.93	0.29	years
1054.22	0.14	of
1054.36	0.16	your
1054.52	0.57	life
1055.38	0.13	Her
1055.51	0.34	mom's
1055.86	0.34	voice
1056.2	0.17	is
1056.37	0.38	flat
1056.75	0.6	steel
1057.77	0.17	I
1057.94	0.27	love
1058.21	0.13	you
1058.34	0.5	Mama
1059.08	0.29	says
1059.37	0.65	Clara
1060.57	0.17	When
1060.74	0.11	her
1060.85	0.35	father
1061.2	0.33	died
1061.54	0.35	Gary
1061.89	0.2	set
1062.09	0.24	next
1062.33	0.09	to
1062.42	0.12	her
1062.54	0.24	mother
1062.78	0.13	for
1062.91	0.48	days
1063.39	0.33	holding
1063.72	0.15	her
1063.87	0.53	hand
1064.76	0.29	He's
1065.05	0.29	better
1065.34	0.13	at
1065.47	0.69	grieving
1066.47	0.34	Ten
1066.82	0.6	years
1067.42	0.67	together
1068.58	0.14	The
1068.72	0.37	lawyer's
1069.11	0.22	name
1069.33	0.14	is
1069.47	0.18	John
1069.65	0.39	Zimler
1070.16	0.19	He's
1070.35	0.11	a
1070.47	0.5	great
1070.98	0.53	divorce
1071.51	0.39	lawyer
1072.02	0.17	I'll
1072.19	0.22	send
1072.41	0.11	you
1072.52	0.11	the
1072.63	0.45	number
1073.11	0.23	says
1073.34	0.1	her
1073.44	0.29	mother
1073.73	0.32	before
1074.05	0.18	she
1074.23	0.3	hangs
1074.53	0.4	up
1075.68	0.13	In
1076.05	0.12	Clara's
1076.21	0.42	closet
1076.63	0.18	there's
1076.87	0.56	huge
1077.43	0.36	stack
1077.8	0.14	of
1078.23	0.13	Gary's
1078.37	0.38	greeting
1078.75	0.58	cards
1079.36	0.79	meticulously
1080.16	0.65	drawn
1080.9	0.51	worlds
1081.41	0.33	within
1081.74	0.67	worlds
1082.43	0.44	creatures
1082.87	0.13	of
1083.0	0.09	the
1083.09	0.42	woods
1083.51	0.12	and
1083.63	0.14	of
1083.77	0.09	the
1083.86	0.59	seas
1084.65	0.79	flying
1085.47	0.88	flying
1086.77	0.17	She
1086.94	0.47	chooses
1087.41	0.18	one
1087.59	0.14	in
1087.73	0.33	shades
1088.06	0.15	of
1088.21	0.33	purple
1088.54	0.15	and
1088.69	0.53	green
1089.48	0.21	She
1089.69	0.44	writes
1090.26	0.35	Happy
1090.61	0.25	21st
1091.14	0.45	birthday
1091.59	0.61	sweetie
1092.49	0.19	Oh
1092.68	0.59	God
1093.41	0.2	she
1093.61	0.29	tears
1093.9	0.13	up
1094.03	0.11	the
1094.14	0.52	card
1095.14	0.22	Picks
1095.36	0.16	up
1095.52	0.59	another
1096.34	0.31	Happy
1096.65	0.53	21st
1097.19	0.76	birthday
1098.08	0.17	She
1098.25	0.55	replaces
1098.8	0.56	sweetie
1099.36	0.15	with
1099.51	0.04	a
1099.55	0.32	number
1099.87	0.14	of
1100.01	0.97	exclamation
1100.98	0.63	marks
1102.54	0.01	Exos
1102.56	0.52	too
1103.27	0.69	Neutral
1103.98	0.27	yet
1104.25	0.57	warm
1105.04	0.26	More
1106.11	0.01	exos
1106.26	0.2	She
1106.46	0.31	doesn't
1106.77	0.13	know
1106.9	0.17	what
1107.07	0.2	else
1107.28	0.14	to
1107.42	0.51	say
1108.41	0.28	Never
1108.69	0.51	expects
1109.2	0.08	a
1109.28	0.81	response
1110.48	0.15	But
1110.63	0.54	today
1111.18	0.21	she
1111.39	0.21	adds
1111.6	0.23	one
1111.83	0.26	more
1112.09	0.57	line
1113.07	0.17	Let
1113.24	0.12	me
1113.36	0.22	know
1113.58	0.17	how
1113.75	0.21	you
1113.96	0.59	are
1115.14	0.22	She
1115.36	0.5	regrets
1116.0	0.2	it
1122.21	0.25	Stephen
1122.63	0.28	comes
1122.91	0.25	home
1123.16	0.16	for
1123.32	0.38	lunch
1123.7	0.42	carrying
1124.12	0.04	a
1124.16	0.22	bunch
1124.38	0.15	of
1124.53	0.45	colorful
1124.99	0.27	foam
1125.26	0.62	tubes
1126.11	0.12	He
1126.23	0.39	uses
1126.62	0.18	them
1126.8	0.13	to
1126.93	0.22	help
1127.15	0.46	patients
1127.61	0.23	move
1127.84	0.17	through
1128.01	0.67	aggression
1129.18	0.15	We'll
1129.33	0.19	have
1129.52	0.06	a
1129.58	0.42	family
1130.0	0.45	session
1130.45	0.09	It
1130.54	0.12	will
1130.66	0.27	help
1130.93	0.18	us
1131.11	0.18	all
1131.29	0.36	loosen
1131.65	0.33	up
1132.51	0.53	Margaret
1133.04	0.33	rolls
1133.37	0.18	her
1133.55	0.62	eyes
1134.28	0.21	There
1134.49	0.07	are
1134.56	0.2	more
1134.76	0.38	pressing
1135.14	0.31	issues
1135.45	0.15	than
1135.6	0.33	foam
1135.93	0.56	fights
1136.64	0.13	The
1136.77	0.4	ceiling
1137.17	0.3	leak
1137.47	0.15	in
1137.89	0.1	Sasha's
1138.02	0.22	room
1138.24	0.14	has
1138.38	0.54	spread
1139.07	0.12	The
1139.19	0.2	room
1139.5	0.1	a
1139.6	0.42	wreck
1140.06	0.36	covered
1140.42	0.1	in
1140.52	0.66	tarps
1141.76	0.35	Margaret
1142.11	0.26	sets
1142.37	0.14	up
1142.51	0.12	for
1142.63	0.33	Sasha
1142.96	0.11	to
1143.07	0.3	sleep
1143.37	0.08	in
1143.45	0.1	the
1143.55	0.3	living
1143.85	0.31	room
1144.5	0.2	She
1144.7	0.26	opens
1144.96	0.1	the
1145.06	0.2	pull
1145.26	0.16	out
1145.42	0.61	couch
1146.4	0.36	uses
1146.99	0.21	800
1147.2	0.29	thread
1147.49	0.36	sheets
1147.85	0.11	to
1147.96	0.16	make
1148.12	0.12	it
1148.24	0.29	feel
1148.53	0.51	nice
1150.07	0.4	Stephen
1150.47	0.22	just
1150.69	0.57	stands
1151.26	0.13	at
1151.39	0.08	the
1152.07	0.01	doorframe
1152.09	0.27	eating
1152.36	0.19	his
1152.59	0.31	lean
1152.9	0.55	cuisine
1153.46	0.17	from
1153.63	0.1	the
1153.73	0.58	box
1154.73	0.32	Blood
1155.05	0.32	rushes
1155.37	0.1	to
1155.47	0.42	Margaret's
1155.89	0.53	head
1156.96	0.15	And
1157.11	0.11	then
1157.22	0.16	she
1157.38	0.23	says
1157.61	0.14	it
1157.75	0.16	all
1157.91	0.1	in
1158.01	0.2	one
1158.21	0.44	breath
1158.94	0.11	I
1159.05	0.2	want
1159.25	0.06	to
1159.31	0.12	go
1159.43	0.2	back
1159.63	0.13	to
1159.76	0.33	work
1161.04	0.24	His
1161.28	0.21	eyes
1161.52	0.17	get
1161.69	0.59	strangely
1162.28	0.66	alarmed
1163.59	0.16	Did
1163.75	0.36	Sasha
1164.11	0.22	say
1164.33	0.36	anything
1164.7	0.22	about
1164.92	0.09	you
1165.02	0.24	having
1165.26	0.1	to
1165.37	0.1	go
1165.47	0.19	back
1165.66	0.13	to
1165.79	0.53	work
1167.03	0.37	Margaret
1167.4	0.3	shakes
1167.7	0.13	her
1167.83	0.44	head
1168.43	0.18	It's
1168.61	0.33	just
1168.94	0.3	without
1169.24	0.37	work
1169.61	0.1	I
1169.71	0.27	feel
1169.98	0.49	old
1171.11	0.17	Why
1171.28	0.14	does
1171.39	0.4	Stephen
1171.79	0.29	seem
1172.08	0.22	so
1172.3	0.74	relieved
1173.28	0.19	She
1173.47	0.31	finds
1173.78	0.36	herself
1174.14	0.28	getting
1174.42	0.59	angry
1175.16	0.2	There's
1175.37	0.31	nothing
1175.68	0.36	funny
1176.04	0.27	about
1176.31	0.35	feeling
1176.67	0.56	old
1177.98	0.41	Stephen
1178.39	0.24	puts
1178.63	0.23	down
1178.86	0.19	his
1179.05	0.49	lunch
1179.91	0.13	To
1180.04	0.43	me
1180.54	0.2	you
1180.74	0.18	look
1180.93	0.18	more
1181.11	0.44	striking
1181.55	0.19	than
1181.74	0.43	ever
1182.19	0.12	he
1182.31	0.52	says
1183.17	0.15	Then
1183.32	0.06	he
1183.38	0.64	waits
1184.23	0.15	And
1184.38	0.51	Margaret
1184.91	0.4	almost
1185.31	0.75	cries
1186.15	0.3	because
1186.45	0.13	she
1186.58	0.43	knows
1187.03	0.16	that
1187.19	0.13	he
1187.32	0.34	means
1187.81	0.15	it
1194.2	0.33	Gary
1194.53	0.15	is
1194.68	0.15	on
1194.83	0.13	the
1194.96	0.43	attack
1195.39	0.13	and
1195.52	0.15	she
1195.67	0.38	hates
1196.05	0.36	him
1196.9	0.16	We
1197.06	0.32	came
1197.38	0.13	to
1197.91	0.22	because
1198.13	0.12	of
1198.25	0.34	you
1198.6	0.56	Clara
1199.68	0.23	fucked
1199.91	0.25	up
1200.4	0.26	I
1200.66	0.26	picked
1200.92	0.13	up
1201.05	0.1	the
1201.15	0.55	pieces
1201.8	0.22	You
1202.02	0.14	were
1202.16	0.26	running
1202.42	0.57	away
1203.64	0.25	heart
1203.89	0.15	is
1204.04	0.69	pounding
1204.97	0.26	Don't
1205.24	0.42	drag
1205.67	0.21	that
1205.88	0.38	stuff
1206.26	0.36	in
1207.07	0.15	We
1207.22	0.27	need
1207.54	0.72	income
1208.26	0.7	Gary
1209.35	0.64	So
1210.0	0.19	you
1210.19	0.24	work
1210.43	0.34	harder
1210.77	0.36	now
1211.13	0.25	pull
1211.38	0.21	more
1211.59	0.31	weight
1211.92	0.27	than
1212.19	0.17	I
1212.36	0.45	will
1213.43	0.41	Fuck
1213.84	0.61	you
1214.6	0.11	The
1214.71	0.31	words
1215.02	0.1	are
1215.12	0.25	out
1215.37	0.47	now
1215.9	0.5	Spite
1216.4	0.66	flying
1217.17	0.16	I
1217.33	0.11	am
1217.44	0.07	a
1217.51	0.66	staff
1218.17	0.31	writer
1218.48	0.44	Gary
1218.92	0.08	I
1219.01	0.21	don't
1219.22	0.27	make
1219.49	0.09	the
1219.58	0.21	big
1219.81	0.57	bucks
1220.89	0.3	Maybe
1221.19	0.1	you
1221.29	0.16	should
1221.45	0.17	use
1221.62	0.09	your
1221.71	0.47	talents
1222.18	0.14	for
1222.32	0.33	something
1222.65	0.16	more
1222.81	0.71	lucrative
1223.89	0.2	They
1224.09	0.35	face
1224.44	0.5	off
1225.01	0.59	bitterness
1225.6	0.71	nesting
1226.32	0.01	Heelings
1227.07	0.43	close
1227.51	0.15	with
1227.95	0.81	kindness
1229.19	0.22	Why
1229.98	0.19	come
1230.17	0.2	back
1230.37	0.13	to
1230.5	0.12	New
1230.62	0.35	York
1230.97	0.22	Maybe
1231.19	0.15	you'll
1231.34	0.26	find
1231.6	0.05	a
1231.65	0.23	wall
1231.88	0.29	street
1232.19	0.25	man
1232.44	0.12	to
1232.56	0.53	marry
1233.24	0.2	or
1233.44	0.37	cheat
1233.81	0.54	with
1235.01	0.13	I
1235.14	0.26	made
1235.42	0.49	one
1235.97	0.59	mistake
1236.56	0.12	in
1236.68	0.19	my
1236.87	0.32	life
1237.2	0.25	she
1237.45	0.38	hisses
1237.85	0.18	and
1238.03	0.11	you
1238.14	0.2	won't
1238.34	0.14	let
1238.48	0.11	me
1238.59	0.64	forget
1239.9	0.2	Is
1240.1	0.27	this
1240.37	0.13	the
1240.5	0.47	one
1241.14	0.22	Is
1241.36	0.28	this
1241.67	0.13	the
1241.8	0.35	fight
1242.16	0.17	to
1242.33	0.34	undo
1242.67	0.42	them
1243.68	0.15	You
1243.83	0.12	want
1243.95	0.06	to
1244.01	0.15	go
1244.16	0.11	to
1244.27	0.11	New
1244.38	0.45	York
1244.87	0.23	Go
1245.1	0.38	ahead
1245.48	0.44	Gary
1245.93	0.23	she
1246.16	0.52	says
1246.76	0.22	I'll
1246.98	0.3	keep
1247.29	0.36	growing
1247.65	0.31	up
1248.03	0.24	You
1248.27	0.14	go
1248.41	0.27	ahead
1248.68	0.12	and
1248.8	0.35	act
1249.15	0.48	out
1250.19	0.21	He's
1250.4	0.27	already
1250.67	0.23	left
1250.9	0.11	the
1251.01	0.29	room
1251.3	0.12	as
1251.42	0.11	she
1251.53	0.35	yells
1252.1	0.24	You
1252.34	0.24	ask
1252.58	0.16	your
1252.75	0.48	parents
1253.24	0.12	for
1253.36	0.26	money
1253.62	0.1	if
1253.72	0.09	you
1253.81	0.14	want
1253.95	0.05	to
1254.0	0.11	go
1254.11	0.1	to
1254.21	0.1	New
1254.31	0.4	York
1254.9	0.21	I'm
1255.11	0.14	not
1255.25	0.3	paying
1255.55	0.15	for
1255.71	0.28	any
1255.99	0.2	of
1256.24	0.47	that
1256.72	0.01	I
1263.36	0.15	don't
1263.51	0.19	want
1263.7	0.07	you
1263.77	0.1	to
1263.87	0.09	go
1263.96	0.19	back
1264.15	0.12	to
1264.27	0.22	Wall
1264.49	0.37	Street
1264.87	0.52	Maggie
1265.4	0.27	says
1265.67	0.67	Stephen
1266.8	0.17	You
1266.97	0.18	need
1267.22	0.16	do
1267.38	0.4	something
1267.78	0.14	you
1267.93	0.52	love
1268.47	0.16	I
1268.63	0.22	want
1268.85	0.06	you
1268.91	0.1	to
1269.01	0.15	be
1269.16	0.83	brave
1270.66	0.16	They're
1270.82	0.25	making
1271.4	0.14	Sasha's
1271.56	0.36	bed
1271.93	0.11	on
1272.04	0.1	the
1272.14	0.21	pull
1272.35	0.16	out
1272.51	0.65	couch
1273.31	0.22	new
1273.53	0.65	sheets
1274.33	0.11	a
1274.44	0.43	festive
1274.87	0.42	Indian
1275.29	0.24	bed
1275.53	0.57	spread
1276.47	0.48	Enjoy
1276.96	0.16	your
1277.12	0.55	music
1277.67	1.11	Relax
1278.89	0.17	He
1279.06	0.8	pauses
1280.18	0.25	Let's
1280.43	0.42	revisit
1280.85	0.08	the
1280.93	0.45	child
1281.38	0.48	question
1281.86	0.12	if
1281.98	0.11	you
1282.09	0.52	want
1283.07	0.2	You
1283.27	0.16	know
1283.43	0.23	that
1283.66	0.23	ship
1283.89	0.12	is
1284.01	0.6	sailed
1284.66	0.38	Margaret
1285.04	0.23	says
1285.27	0.62	simply
1286.15	0.19	She
1286.34	0.33	takes
1286.67	0.16	out
1286.83	0.73	Alexander's
1287.56	0.7	card
1288.45	0.15	Her
1288.6	0.35	voice
1288.95	0.18	all
1289.13	0.82	business
1290.25	0.22	There's
1290.47	0.12	an
1290.59	0.67	opportunity
1291.26	0.17	for
1291.43	0.68	Sasha
1292.28	0.63	Alexander's
1292.91	0.01	Sakura
1293.72	0.16	my
1293.88	0.14	old
1294.02	0.49	journalist
1294.52	0.3	friend
1294.82	0.14	is
1294.96	0.25	back
1295.21	0.11	in
1295.32	0.11	New
1295.43	0.59	York
1296.57	0.21	Did
1296.78	0.09	I
1296.87	0.22	ever
1297.09	0.2	meet
1297.29	0.85	Alexander
1298.61	0.07	I
1298.68	0.34	dated
1299.02	0.16	him
1299.18	0.41	once
1299.64	0.21	she
1299.85	0.26	says
1300.11	0.29	without
1300.4	0.29	meeting
1300.69	0.21	his
1300.9	0.4	eye
1301.53	0.21	He's
1301.74	0.27	looking
1302.03	0.14	for
1302.17	0.81	interns
1303.55	0.49	Stephen
1304.04	0.8	smiles
1304.95	0.35	She'll
1305.3	0.29	love
1305.59	0.37	it
1306.87	0.36	Margaret
1307.24	0.41	hands
1307.65	0.2	him
1307.88	0.75	Alexander's
1308.63	0.62	card
1309.73	0.36	Sasha
1310.09	0.21	won't
1310.3	0.23	call
1310.53	0.09	him
1310.62	0.11	if
1310.73	0.13	she
1310.86	0.26	thinks
1311.12	0.17	it's
1311.29	0.25	my
1311.54	0.42	lead
1312.15	0.2	What
1312.41	0.26	you
1312.67	0.55	suggest
1313.34	0.07	it
1314.16	0.43	Stephen
1314.59	0.44	nods
1315.06	0.3	pulls
1315.36	0.41	Margaret
1315.77	0.66	close
1316.6	0.18	I
1316.78	0.5	will
1317.44	0.22	And
1317.66	0.13	then
1317.79	0.12	we'll
1317.91	0.17	get
1318.08	0.57	you
1318.69	0.12	a
1318.81	0.32	job
1319.13	0.12	that
1319.25	0.15	you
1319.4	0.63	love
1321.05	0.39	Margaret
1321.44	0.24	looks
1321.68	0.1	at
1321.78	0.11	her
1321.89	0.37	husband
1322.26	0.11	of
1322.37	0.15	eight
1322.53	0.62	years
1323.87	0.12	I
1323.99	0.3	really
1324.29	0.24	wish
1324.53	0.14	we'd
1324.68	0.18	had
1324.86	0.05	a
1324.91	0.43	child
1325.34	0.15	when
1325.49	0.13	we
1325.62	0.42	met
1326.09	0.23	She
1326.32	0.27	says
1326.59	0.77	quietly
1327.57	0.12	I
1327.69	0.32	really
1328.01	0.23	wish
1328.24	0.15	we'd
1328.39	0.19	been
1328.58	0.55	brave
1335.25	0.18	Clara
1335.6	0.26	puts
1335.86	0.08	the
1335.94	0.43	birthday
1336.37	0.39	card
1336.76	0.11	in
1337.33	0.13	and
1337.46	0.3	walks
1337.76	0.25	out
1338.01	0.26	into
1338.27	0.12	the
1338.39	0.57	night
1339.35	0.17	What
1339.62	0.14	she
1339.76	0.31	kept
1340.07	0.45	walking
1340.52	0.12	and
1340.64	0.23	just
1340.87	0.27	ran
1341.14	0.66	away
1342.2	0.12	The
1342.32	0.47	mailbox
1342.79	0.22	door
1343.04	0.32	creaks
1343.55	0.09	the
1343.64	0.28	cool
1343.92	0.23	air
1344.15	0.37	feels
1344.52	0.52	good
1345.66	0.25	Back
1345.91	0.09	at
1346.0	0.09	the
1346.09	0.34	house
1346.83	0.11	Gary's
1346.98	0.93	upstairs
1348.09	0.29	left
1348.38	0.12	the
1348.5	0.41	lights
1348.91	0.4	on
1349.34	0.19	Their
1349.53	0.41	bottles
1349.95	0.17	of
1350.13	0.5	wine
1350.64	0.41	his
1351.06	0.17	and
1351.24	0.64	hers
1352.04	0.19	His
1352.23	0.19	is
1352.42	0.58	done
1353.08	0.21	Her
1353.29	0.17	is
1353.51	0.77	almost
1354.77	0.33	Clara
1355.13	0.54	returns
1355.67	0.11	to
1355.78	0.09	the
1355.87	0.58	kitchen
1356.55	0.55	mindless
1357.11	0.74	tidying
1358.25	0.41	until
1358.66	0.17	she
1358.83	0.32	finds
1359.15	0.14	their
1359.29	0.31	joint
1360.1	0.01	amix
1360.11	0.6	card
1361.15	0.39	Messy
1361.54	0.34	torn
1361.97	0.48	envelope
1362.45	0.32	among
1362.77	0.29	messy
1363.06	0.75	papers
1364.21	0.13	The
1364.34	0.56	charges
1364.9	0.12	of
1365.02	0.32	her
1365.35	0.72	photographic
1366.07	0.75	equipment
1367.1	0.11	A
1367.21	0.21	new
1367.43	0.77	luggage
1368.69	0.5	ticket
1369.35	0.27	Only
1369.62	0.27	one
1369.89	0.51	ticket
1370.43	0.2	One
1370.63	0.15	way
1370.78	0.1	to
1370.88	0.12	New
1371.0	0.43	York
1372.11	0.7	Expensive
1372.81	0.79	clothes
1373.86	0.39	fancy
1374.25	0.43	hotel
1374.68	0.11	in
1374.79	0.83	Tribeca
1376.15	0.21	It's
1376.36	0.11	the
1376.47	0.41	price
1376.88	0.27	tag
1377.18	0.18	that
1377.36	0.27	gets
1377.63	0.37	her
1379.04	0.2	He
1379.24	0.23	sits
1379.47	0.16	up
1379.63	0.13	in
1379.76	0.29	bed
1380.06	0.19	All
1380.25	0.87	defenses
1381.42	0.18	You've
1381.6	0.16	got
1381.82	0.43	spend
1382.25	0.27	money
1382.52	0.1	to
1382.62	0.33	make
1382.99	0.47	money
1383.62	0.16	But
1383.78	0.17	you're
1383.95	0.25	not
1384.2	0.38	making
1384.58	0.21	any
1384.79	0.52	money
1385.63	0.22	I'll
1385.85	0.16	pay
1386.2	0.33	for
1386.53	0.21	it
1386.97	0.25	Like
1387.22	0.13	you
1387.35	0.39	said
1387.74	0.18	I'll
1387.92	0.19	ask
1388.14	0.17	my
1388.31	0.82	parents
1389.46	0.18	What
1389.64	0.07	a
1389.71	0.48	mess
1390.19	0.32	you've
1390.51	0.58	made
1391.36	0.32	Stop
1391.68	0.6	talking
1392.29	0.26	Just
1392.55	0.34	stop
1392.89	0.52	talking
1393.41	0.62	Clara
1394.42	0.23	She
1394.66	0.5	stares
1395.16	0.11	at
1395.27	0.1	the
1395.37	0.65	number
1396.34	0.37	Thirty
1396.71	0.32	six
1397.03	0.48	thousand
1397.52	0.53	dollars
1398.05	0.09	in
1398.14	0.1	the
1398.24	0.29	last
1398.55	0.15	two
1398.7	0.49	months
1399.44	0.2	She
1399.64	0.26	feels
1399.9	0.13	she
1400.03	0.29	can't
1400.32	0.54	breathe
1401.24	0.21	This
1401.46	0.15	is
1401.62	0.36	half
1401.98	0.16	her
1402.21	0.78	salary
1408.7	0.8	Alexander's
1409.51	0.35	third
1409.86	0.56	martini
1410.43	0.44	arrives
1410.87	0.16	with
1411.05	0.65	dessert
1412.05	0.21	He
1412.26	0.29	hands
1412.55	0.4	Sasha
1412.96	0.18	the
1413.14	0.68	olives
1413.92	0.17	She
1414.09	0.32	shakes
1414.41	0.12	her
1414.53	0.2	head
1414.73	0.44	no
1415.52	0.17	P
1415.69	0.23	X
1415.92	0.85	disappointed
1417.59	0.09	I
1417.68	0.24	thought
1417.92	0.11	you
1418.03	0.33	like
1418.36	0.7	risks
1420.01	0.2	She
1420.21	0.27	likes
1420.48	0.2	this
1420.68	0.4	man
1421.12	0.23	He's
1421.35	0.53	fun
1422.71	0.28	So
1422.99	0.19	when
1423.18	0.12	do
1423.3	0.11	I
1423.42	0.54	start
1424.8	0.17	It's
1424.97	0.33	funny
1425.3	0.15	how
1425.45	0.18	you
1425.87	0.32	just
1426.19	0.24	like
1426.43	0.55	Margaret
1427.01	0.15	He
1427.16	0.41	suddenly
1427.57	0.59	says
1429.15	0.42	Sasha
1429.6	0.27	licks
1429.87	0.11	the
1429.99	0.49	chocolate
1430.48	0.18	off
1430.66	0.1	her
1430.76	0.65	spoon
1432.23	0.18	We
1432.41	0.17	all
1432.58	0.17	look
1432.75	0.41	alike
1433.52	0.2	My
1433.72	0.44	mother
1434.46	0.47	me
1434.96	0.6	Margaret
1436.14	0.64	Alexander
1436.78	0.34	waves
1437.12	0.14	for
1437.26	0.08	the
1437.34	0.5	check
1438.78	0.18	You
1438.96	0.25	look
1439.21	0.27	like
1439.48	0.22	her
1439.72	0.14	but
1439.86	0.13	you're
1439.99	0.41	nothing
1440.4	0.28	like
1440.68	0.4	her
1441.27	0.16	You're
1441.43	0.17	not
1441.6	0.05	a
1441.65	0.32	girl
1441.97	0.12	who
1442.09	0.37	likes
1442.46	0.41	playing
1442.87	0.5	safe
1444.31	0.02	Of
1444.33	0.27	course
1444.6	0.18	that
1444.78	0.18	can
1444.96	0.2	get
1445.16	0.13	you
1445.29	0.12	in
1445.41	0.67	trouble
1446.64	0.09	A
1446.73	0.33	shadow
1447.06	0.45	crosses
1447.51	0.16	her
1447.67	0.58	eyes
1448.85	0.17	Did
1449.02	0.13	my
1449.15	0.24	dad
1449.39	0.15	tell
1449.54	0.13	you
1449.67	0.3	why
1449.97	0.08	I
1450.05	0.21	took
1450.26	0.07	a
1450.33	0.27	year
1450.6	0.38	off
1451.41	0.08	I
1451.49	0.19	got
1451.68	0.63	addicted
1452.7	0.13	to
1452.83	0.6	prescription
1453.43	0.61	pills
1454.59	0.16	She
1454.75	0.26	holds
1455.28	0.09	the
1455.37	0.31	candle
1455.68	0.44	between
1456.12	0.39	them
1456.92	0.16	I'm
1457.08	0.29	glad
1457.37	0.1	you
1457.47	0.31	told
1457.78	0.37	me
1458.37	0.29	says
1458.66	0.84	Alexander
1459.6	0.11	I
1459.71	0.23	don't
1459.94	0.32	believe
1460.26	0.16	in
1460.42	0.75	lies
1462.04	0.21	You
1462.25	0.23	tell
1462.49	0.2	me
1462.69	0.07	a
1462.76	0.38	truth
1463.15	0.39	then
1464.25	0.14	Her
1464.39	0.37	voice
1464.76	0.29	takes
1465.05	0.58	Alexander
1465.63	0.18	by
1465.81	0.86	surprise
1467.17	0.18	I'd
1467.35	0.14	like
1467.49	0.1	to
1467.59	0.19	show
1467.78	0.16	you
1467.95	0.2	my
1468.15	0.7	apartment
1468.92	0.2	he
1469.12	0.63	says
1470.14	0.44	Sasha
1470.58	0.45	reaches
1471.03	0.14	for
1471.17	0.22	his
1471.39	0.51	martini
1471.9	0.65	glass
1473.0	0.13	I'll
1473.13	0.13	be
1473.26	0.25	21
1473.83	0.28	next
1474.11	0.33	month
1474.44	0.14	and
1474.58	0.16	no
1474.74	0.16	one
1474.9	0.19	is
1475.13	0.46	looking
1482.47	1.03	36
1483.91	0.26	000
1484.66	0.9	dollars
1486.15	0.41	Clara
1486.56	0.18	is
1486.74	0.78	scared
1487.76	0.2	She
1487.96	0.29	hates
1488.25	0.62	scary
1489.1	0.15	And
1489.25	0.1	in
1489.35	0.06	a
1489.41	0.36	flash
1489.78	0.09	she
1489.87	0.32	wishes
1490.19	0.14	him
1490.33	0.49	dead
1491.35	0.16	She
1491.51	0.26	walks
1492.02	0.38	living
1492.4	0.36	room
1493.12	0.19	She
1493.31	0.17	should
1493.48	0.25	sleep
1493.73	0.12	on
1493.85	0.1	the
1494.03	0.58	couch
1494.99	0.29	Once
1495.28	0.12	in
1495.4	0.1	New
1495.5	0.44	York
1495.95	0.2	when
1496.15	0.34	Gary
1496.49	0.31	lost
1496.8	0.13	their
1496.93	0.26	money
1497.19	0.09	in
1497.28	0.09	the
1497.37	0.42	stock
1497.79	0.32	market
1498.12	0.11	he
1498.23	0.3	slept
1498.53	0.08	in
1498.61	0.1	the
1498.71	0.71	closet
1500.1	0.19	She
1500.29	0.35	turns
1500.64	0.13	on
1500.77	0.07	a
1500.84	0.45	light
1501.38	0.53	terrified
1501.91	0.16	of
1502.07	0.21	being
1502.28	0.55	alone
1502.91	0.75	defeated
1503.7	0.77	tormented
1504.62	0.67	pacing
1505.45	0.18	then
1505.63	0.32	hating
1505.95	0.5	herself
1506.46	0.19	more
1506.65	0.17	than
1506.82	0.38	him
1507.52	0.19	She
1507.71	0.46	crawls
1508.17	0.31	back
1508.48	0.15	to
1508.63	0.19	their
1508.82	0.23	room
1509.05	0.1	in
1509.15	0.14	their
1509.29	0.33	bed
1509.85	0.68	desperate
1510.57	0.16	to
1510.73	0.52	recapture
1511.25	0.2	his
1511.45	0.53	smell
1512.5	0.23	She
1512.73	0.64	spoons
1513.37	0.32	him
1513.89	0.18	her
1514.07	0.32	face
1514.74	0.42	neck
1515.38	0.42	Gary
1515.8	1.0	please
1517.46	0.18	And
1517.64	0.17	then
1517.81	0.17	his
1517.98	0.33	cell
1518.31	0.62	rings
1519.74	0.19	When
1519.93	0.33	people
1520.26	0.06	hear
1520.43	0.33	someone
1520.76	0.21	has
1520.97	0.38	died
1521.35	0.1	they
1521.45	0.29	cover
1521.74	0.17	their
1521.91	0.73	mouths
1522.69	0.18	as
1522.87	0.15	if
1523.02	0.1	to
1523.12	0.45	protect
1523.58	0.19	their
1523.77	0.23	own
1524.0	0.67	breath
1524.9	0.38	Gary
1525.28	0.34	does
1525.62	0.52	that
1526.9	0.28	Oh
1527.18	0.34	my
1527.52	0.78	God
1528.83	0.2	that's
1529.03	0.17	how
1529.2	0.21	she
1529.41	0.65	knows
1530.63	0.24	It's
1530.91	0.36	Jeannie
1531.27	0.15	and
1531.43	0.33	Tommy's
1531.93	0.63	baby
1532.64	0.15	He
1532.82	0.62	says
1533.52	0.21	they
1533.73	0.42	found
1534.15	0.2	him
1534.35	0.14	in
1534.49	0.25	his
1534.74	0.48	crib
1535.57	0.29	He's
1535.86	0.56	gone
1537.23	0.38	Gary
1537.61	0.37	reaches
1537.98	0.12	and
1538.11	0.35	holds
1538.46	0.37	her
1539.58	0.42	Clara
1540.0	0.35	leans
1540.35	0.14	on
1540.49	0.16	his
1540.65	0.7	chest
1541.95	0.42	Gary
1542.37	0.42	holds
1542.8	0.01	Clara's
1543.25	0.33	hand
1543.58	0.17	and
