onset	duration	stimulus
1181.0	0.32	try
1181.35	0.16	Come
1181.51	0.23	on
1182.54	0.3	Wait
1183.18	0.19	What
1183.37	0.07	is
1183.44	0.22	it
1184.69	0.17	Look
1184.86	0.07	through
1184.94	0.14	the
1185.08	0.29	door
1186.33	0.13	There's
1186.46	0.24	somebody
1186.7	0.19	coming
1186.89	0.17	down
1187.06	0.09	the
1187.15	0.28	tunnel
1187.77	0.12	You've
1187.89	0.1	got
1187.99	0.04	to
1188.03	0.36	hide
1188.78	0.3	Behind
1189.08	0.08	the
1189.16	0.28	circuit
1189.44	0.2	box
1193.4	0.14	Good
1193.54	0.19	Lord
1193.73	0.17	it's
1193.91	0.44	Dorken
1194.9	0.04	The
1194.94	0.03	head
1194.97	0.02	of
1195.16	0.05	the
1195.21	0.34	Research
1195.55	0.4	Institute
1196.42	0.11	It's
1204.8	0.05	quiet
1204.85	0.13	All
1204.98	0.25	right
1205.39	0.04	very
1205.72	0.26	out
1207.76	0.2	We
1207.96	0.15	know
1208.11	0.23	you're
1208.34	0.12	in
1208.46	0.27	this
1208.73	0.58	room
1211.13	0.21	Ms
1211.67	0.09	has
1211.76	0.48	informed
1212.24	0.22	us
1212.46	0.14	that
1212.61	0.18	you
1212.79	0.27	remember
1215.76	0.12	I
1215.88	0.27	must
1216.15	0.26	warn
1216.41	0.1	you
1216.58	0.17	that
1216.75	0.22	it's
1216.98	0.62	useless
1217.64	0.12	to
1217.76	0.4	buck
1218.16	0.52	us
1219.33	0.2	Come
1219.53	0.17	out
1219.71	0.9	peacefully
1221.12	0.19	That
1221.31	0.14	our
1221.45	0.46	maintenance
1221.94	0.2	crew
1222.14	0.39	adjust
1222.53	0.14	you
1222.68	0.75	properly
1223.65	0.12	So
1223.77	0.16	you
1223.93	0.25	don't
1224.18	0.59	remember
1224.81	0.2	from
1225.02	0.18	one
1225.2	0.67	experiment
1225.88	0.1	to
1225.98	0.12	the
1226.1	0.76	next
1227.54	0.09	It
1227.63	0.11	will
1227.74	0.11	be
1227.85	0.24	quite
1228.09	0.7	painless
1230.93	0.04	You
1231.14	0.24	don't
1231.42	0.23	come
1231.65	0.24	out
1231.9	0.62	peacefully
1232.52	0.22	We'll
1232.74	0.2	have
1232.94	0.15	to
1233.09	0.32	get
1233.41	0.45	you
1234.18	0.3	Henry
1235.05	0.19	take
1235.24	0.22	this
1235.46	0.43	wrench
1236.32	0.14	When
1236.46	0.07	I
1236.53	0.18	give
1236.72	0.12	the
1236.84	0.38	word
1237.29	0.26	jump
1237.55	0.21	in
1237.83	0.15	But
1237.98	0.08	he
1238.06	0.13	may
1238.19	0.17	be
1238.36	0.32	armed
1238.71	0.22	We've
1238.93	0.12	got
1239.05	0.21	nothing
1239.26	0.08	to
1239.34	0.42	lose
1241.13	0.27	Very
1241.4	0.5	well
1242.89	0.21	I'm
1243.1	0.3	coming
1243.4	0.39	after
1243.79	0.18	you
1246.5	0.35	No
1251.86	0.02	Oh
1251.88	0.02	my
1251.99	0.3	God
1252.61	0.16	I've
1252.77	0.25	killed
1253.02	0.03	him
1253.2	0.02	No
1253.23	0.25	wait
1254.09	0.12	It
1254.21	0.11	is
1254.32	0.15	called
1254.47	0.2	unbuttoned
1254.95	0.03	He'll
1255.53	0.07	be
1255.6	0.11	as
1255.71	0.23	hard
1255.94	0.07	as
1256.01	0.13	still
1256.14	0.44	leading
1259.34	0.38	Henry
1260.22	0.14	What
1260.36	0.04	is
1260.4	0.09	it
1260.55	0.19	What's
1260.74	0.27	wrong
1261.38	0.18	Look
1261.57	0.29	underneath
1261.86	0.14	this
1262.0	0.33	coat
1265.45	0.1	It's
1265.55	0.08	a
1265.63	0.53	robot
1266.81	0.07	A
1267.21	0.18	humanoid
1267.4	0.6	robot
1268.35	0.36	designed
1268.71	0.03	to
1268.75	0.21	look
1268.96	0.17	like
1269.16	0.35	Dorken
1269.65	0.16	Come
1269.81	0.12	on
1269.93	0.16	let's
1270.09	0.14	get
1270.24	0.1	out
1270.34	0.07	of
1270.41	0.2	here
1270.73	0.5	Wait
1271.72	0.14	What's
1271.86	0.23	that
1272.48	0.2	love
1272.68	0.4	speaker
1273.27	0.24	I
1273.52	0.29	told
1273.81	0.09	you
1273.9	0.12	it
1274.04	0.17	was
1274.22	0.55	useless
1274.77	0.26	gentlemen
1276.43	0.22	Who
1276.65	0.01	are
1276.66	0.42	you
1277.3	0.29	Mr
1277.99	0.21	Dorken
1278.34	0.69	naturally
1279.68	0.16	The
1279.84	0.63	real
1280.54	0.32	Mr
1281.35	0.15	Dorken
1282.21	0.12	What
1282.33	0.05	are
1282.38	0.09	you
1282.47	0.24	trying
1282.71	0.07	to
1282.78	0.15	do
1282.93	0.15	to
1283.08	0.33	us
1283.74	0.31	Mealy
1284.05	0.33	trying
1284.38	0.09	to
1284.47	0.4	prevent
1284.87	0.13	you
1285.0	0.14	from
1285.15	0.56	damaging
1285.71	0.17	my
1285.88	0.71	experiment
1286.59	0.28	gentlemen
1287.75	0.15	You
1287.9	0.22	can't
1288.12	0.1	get
1288.22	0.16	away
1288.38	0.11	with
1288.49	0.15	this
1288.65	0.42	Dorken
1289.84	0.2	Sooner
1290.04	0.08	or
1290.12	0.21	later
1290.34	0.4	somebody
1290.74	0.15	the
1291.27	0.05	FBI
1291.32	0.05	or
1291.37	0.43	somebody
1291.8	0.14	is
1291.94	0.16	going
1292.1	0.06	to
1292.16	0.15	get
1292.31	0.21	wind
1292.52	0.08	of
1292.6	0.16	this
1292.76	0.42	madness
1293.6	0.22	Really
1293.85	0.32	Bercard
1294.59	0.22	you're
1294.83	0.31	quite
1295.14	0.84	naive
1297.0	0.12	Now
1297.12	0.16	why
1297.28	0.19	not
1297.48	0.12	be
1297.6	0.54	reasonable
1298.14	0.11	and
1298.25	0.19	let
1298.44	0.11	the
1298.55	0.53	maintenance
1299.09	0.32	crews
1299.43	0.55	adjust
1299.98	0.49	you
1300.95	0.12	if
1301.07	0.09	I
1301.16	0.62	refuse
1302.44	0.1	I
1302.54	0.27	suppose
1302.81	0.14	you'll
1302.95	0.2	kill
1303.15	0.25	me
1303.85	0.26	That
1304.11	0.18	would
1304.29	0.11	be
1304.4	0.28	quite
1304.68	1.01	impossible
1306.35	0.42	Oh
1307.49	0.16	You
1307.65	0.11	see
1307.89	0.68	Bercard
1309.13	0.25	you're
1309.38	0.54	already
1309.97	0.39	dead
1311.95	0.54	Dead
1313.1	0.03	You're
1313.3	0.73	shocked
1314.7	0.17	It's
1314.87	0.25	quite
1315.12	0.6	true
1316.52	0.31	You
1316.83	0.18	and
1317.02	0.51	everyone
1317.53	0.23	else
1317.76	0.14	in
1317.9	0.23	this
1318.16	0.53	town
1318.7	0.02	were
1319.5	0.22	killed
1319.74	0.16	by
1319.9	0.05	a
1319.95	0.57	premature
1320.52	0.48	atomic
1321.01	0.45	blast
1321.46	0.08	at
1321.54	0.08	the
1321.62	0.4	Control
1322.02	0.46	Chemical
1322.49	0.38	Plant
1323.68	0.11	The
1323.79	0.35	blast
1324.39	0.08	occurred
1324.47	0.08	at
1324.92	0.14	a
1325.06	0.17	m
1325.23	0.14	on
1325.37	0.25	June
1325.62	0.23	15th
1327.07	0.15	That
1327.22	0.1	is
1327.32	0.13	the
1327.45	0.43	last
1327.88	0.28	thing
1328.49	0.07	imprinted
1328.56	0.13	on
1328.69	0.14	your
1328.84	0.61	minds
1330.01	0.11	That
1330.12	0.09	is
1330.21	0.14	why
1330.35	0.09	you
1330.44	0.21	wake
1330.65	0.16	up
1330.81	0.49	screaming
1331.3	0.17	each
1331.49	0.48	morning
1332.09	0.22	No
1332.31	0.08	it
1332.39	0.2	isn't
1332.6	0.34	true
1332.95	0.16	But
1333.11	0.12	it
1333.23	0.53	is
1334.59	0.21	What
1334.8	0.16	I
1334.97	0.03	and
1335.0	0.17	my
1335.17	0.57	associates
1335.74	0.26	did
1336.0	0.19	was
1336.38	0.25	take
1336.63	0.12	the
1336.75	0.36	brain
1337.11	0.43	circuits
1337.78	0.22	dead
1338.01	0.57	bodies
1338.95	0.13	We
1339.08	0.29	stored
1339.37	0.09	them
1339.46	0.08	in
1340.38	0.01	electrochemical
1340.4	0.73	batteries
1341.56	0.11	till
1341.68	0.15	we
1341.83	0.13	had
1341.96	0.06	a
1342.02	0.28	chance
1342.3	0.13	to
1342.43	0.44	rebuild
1342.87	0.09	the
1342.96	0.39	cities
1343.35	0.14	and
1343.49	0.33	begin
1343.82	0.19	our
1344.01	0.45	tests
1344.71	0.02	Do
1345.33	0.23	you
1345.6	0.21	think
1345.81	0.08	I
1345.89	0.28	believe
1346.17	0.07	a
1346.24	0.57	fantastic
1346.81	0.22	tale
1347.04	0.2	like
1347.24	0.23	that
1347.76	0.14	I
1347.9	0.43	imagine
1348.33	0.16	you
1348.5	0.26	find
1348.76	0.13	it
1348.89	0.78	incredible
1350.28	0.16	Of
1350.44	0.24	course
1350.68	0.12	we
1350.8	0.25	didn't
1351.06	0.45	rebuild
1351.51	0.42	everything
1351.93	0.73	exactly
1353.25	0.32	After
1353.57	0.18	all
1353.75	0.11	it
1353.86	0.14	only
1354.01	0.2	has
1354.21	0.1	to
1354.31	0.32	last
1354.63	0.14	for
1354.82	0.06	a
1354.88	0.49	single
1355.38	0.42	day
1356.03	0.25	June
1357.73	0.01	15th
1357.74	0.19	At
1357.93	0.47	midnight
1358.4	0.12	we
1358.52	0.23	turn
1358.75	0.15	off
1358.9	0.13	the
1359.04	0.3	power
1359.34	0.13	and
1359.47	0.23	wash
1359.7	0.15	out
1359.85	0.09	the
1359.94	0.31	memory
1360.25	0.1	of
1360.35	0.08	the
1360.43	0.52	day
1361.69	0.42	Your
1362.11	0.19	your
1362.3	0.32	friends
1362.62	0.36	swans
1363.26	0.91	unfortunately
1364.63	0.17	have
1364.8	0.54	defective
1365.34	0.67	circuits
1366.02	0.25	You
1366.27	0.72	remember
1367.52	0.24	Bercard
1367.76	0.09	it's
1367.85	0.13	no
1367.98	0.24	use
1368.22	0.18	we're
1368.41	0.31	trapped
1369.21	0.25	not
1369.46	0.32	me
1369.86	0.21	Who
1370.07	0.16	what
1370.23	0.17	can
1370.4	0.12	we
1370.52	0.24	do
1370.77	0.11	We
1370.88	0.08	can
1370.96	0.13	make
1371.09	0.05	a
1371.14	0.19	run
1371.33	0.1	for
1371.48	0.16	down
1371.64	0.06	the
1371.7	0.24	tunnel
1371.98	0.17	Come
1372.15	0.18	on
1372.51	0.3	It's
1372.82	0.71	useless
1373.56	0.26	Bercard
1374.35	0.17	Keep
1374.52	0.3	going
1374.97	0.12	It's
1375.21	0.38	useless
1381.48	0.2	Now
1393.15	0.24	now
1394.32	0.08	the
1394.4	0.27	store
1394.67	0.02	is
1394.74	0.12	open
1396.49	0.26	Yeah
1396.94	0.16	it
1397.1	0.37	opens
1400.98	0.17	Oh
1401.15	0.35	no
1402.5	0.22	No
1402.72	0.08	I
1402.8	0.18	don't
1402.98	0.28	believe
1403.75	0.02	it
1404.6	0.57	Swanson
1405.17	0.38	look
1411.65	0.22	They
1411.87	0.17	were
1412.04	0.58	standing
1412.62	0.12	on
1413.31	0.07	of
1413.38	0.65	smooth
1414.08	0.43	finished
1414.51	0.43	metal
1415.61	0.2	At
1415.81	0.22	their
1416.03	0.45	feet
1417.08	0.39	ledge
1417.47	0.39	dropped
1417.86	0.24	away
1418.1	0.22	into
1418.79	0.27	chasm
1419.08	0.36	so
1419.44	0.4	deep
1420.2	0.12	they
1420.32	0.18	could
1420.5	0.19	not
1420.69	0.14	see
1420.83	0.11	the
1420.94	0.25	bottom
1422.37	0.41	Beyond
1422.79	0.19	was
1422.98	0.31	only
1423.29	0.1	a
1423.43	0.56	glare
1423.99	0.28	so
1424.27	0.51	bright
1424.98	0.13	that
1425.11	0.19	their
1425.3	0.38	eyes
1425.71	0.21	could
1425.92	0.26	not
1426.21	0.54	stand
1426.76	0.08	to
1426.84	0.23	look
1427.09	0.44	into
1427.53	0.2	it
1428.3	0.18	And
1428.48	0.4	yet
1429.97	0.53	just
1430.61	0.2	at
1430.81	0.11	the
1430.93	0.42	limit
1431.38	0.2	of
1431.58	0.11	their
1431.69	0.6	vision
1432.96	0.65	something
1434.39	0.14	towered
1435.11	0.47	something
1435.61	0.51	so
1436.12	0.57	huge
1436.69	0.03	it
1436.76	0.17	was
1436.94	0.36	almost
1437.32	1.17	inconceivable
1439.59	0.49	something
1440.85	0.32	Bercard
1442.81	0.97	yes
1444.17	0.24	This
1444.41	0.22	is
1444.63	0.63	Dortian
1446.28	0.24	How
1446.52	0.08	do
1446.6	0.14	you
1446.74	0.47	understand
1447.38	0.17	why
1447.66	0.09	it's
1447.75	0.71	useless
1450.11	0.13	The
1450.24	0.37	great
1450.63	0.66	looming
1451.3	0.4	figure
1451.7	0.49	moved
1452.19	0.58	closer
1453.51	0.17	It
1453.68	0.5	seemed
1454.19	0.11	to
1454.3	0.23	take
1454.53	0.4	shape
1454.98	0.53	now
1456.05	0.14	And
1456.19	0.14	yet
1456.33	0.11	it
1456.45	0.22	was
1456.68	0.33	so
1457.01	0.78	gigantic
1457.82	0.16	as
1457.98	0.14	to
1458.12	0.19	be
1458.35	1.04	unbelievable
1460.03	0.17	It
1460.2	0.27	came
1460.47	0.47	closer
1461.76	0.12	The
1461.88	0.48	glare
1462.36	0.19	was
1462.55	0.49	partially
1463.04	0.32	blocked
1464.27	0.23	And
1464.5	0.43	then
1466.22	0.34	Guy
1466.58	0.53	Bercard
1467.16	0.39	knew
1467.58	0.15	that
1467.73	0.12	the
1467.88	0.6	towering
1468.49	0.37	shape
1469.3	0.23	was
1469.53	0.21	none
1469.76	0.27	other
1470.03	0.13	than
1470.31	0.68	Dortian
1470.99	0.41	himself
1472.44	0.18	You
1472.62	0.26	see
1472.89	0.2	how
1473.09	0.13	I
1473.26	0.19	did
1473.45	0.2	it
1473.67	0.24	Bercard
1475.38	0.15	I
1475.53	0.25	took
1475.78	0.16	your
1475.94	0.35	brain
1476.29	0.5	circuits
1477.43	0.17	and
1477.6	0.22	had
1477.82	0.21	them
1478.03	0.93	reduced
1479.58	0.16	so
1479.74	0.12	they
1479.86	0.12	could
1479.99	0.15	be
1480.15	0.52	transferred
1480.7	0.18	to
1480.95	0.57	tiny
1482.46	0.01	humanoid
1482.48	0.57	mannequins
1484.04	0.22	That's
1484.26	0.14	what
1484.4	0.08	you
1484.63	0.05	Bercard
1484.68	0.05	A
1485.89	0.52	tiny
1486.42	0.91	miniature
1487.34	0.13	of
1487.47	0.76	yourself
1488.88	0.23	And
1489.11	0.15	this
1489.26	0.45	city
1490.39	0.2	this
1490.59	0.2	whole
1490.79	0.75	experiment
1491.54	0.06	I
1491.6	0.13	am
1491.73	0.76	conducting
1493.05	0.24	is
1493.32	0.29	built
1493.67	0.19	on
1493.86	0.15	a
1494.09	0.6	table
1502.17	0.32	top
1509.49	0.18	It
1509.67	0.13	was
1509.8	0.1	the
1509.9	0.32	morning
1510.36	0.16	of
1510.52	0.27	June
1510.95	0.41	15th
1512.6	0.04	And
1512.81	0.27	Guy
1513.35	0.43	Bercard
1514.53	0.32	woke
1514.85	0.22	up
1515.27	0.09	out
1515.36	0.13	of
1515.49	0.05	a
1515.54	0.46	dream
1517.38	0.45	screaming
